"id","sales"
100,22.0962013311371
101,24.8047600478404
102,25.7997446705226
103,26.1999499747557
104,18.6182623723098
105,20.5068232765157
106,20.4100349489421
107,22.0962013311371
108,24.8047600478404
109,25.7997446705226
110,26.1999499747557
111,18.6182623723098
112,20.5068232765157
113,20.4100349489421
114,22.0962013311371
115,24.8047600478404
116,25.7997446705226
117,26.1999499747557
118,18.6182623723098
119,20.5068232765157
120,20.4100349489421
121,24.3742181542935
122,26.6879564280575
123,28.2889818342202
124,28.8579443153394
125,19.9404318706536
126,22.7288851562971
127,22.7075736086612
128,24.3742181542935
129,26.6879564280575
130,28.2889818342202
131,28.8579443153394
132,19.9404318706536
133,22.7288851562971
134,22.7075736086612
135,24.3742181542935
136,26.6879564280575
137,28.2889818342202
138,28.8579443153394
139,19.9404318706536
140,22.7288851562971
141,22.7075736086612
142,24.3742181542935
143,26.6879564280575
144,28.2889818342202
145,28.8579443153394
146,19.9404318706536
147,22.7288851562971
148,22.7075736086612
149,28.3945906830455
150,30.9949130549172
151,32.8498269483077
152,33.2927010282361
153,23.6445665593143
154,26.7657266350608
155,26.9488982384291
156,28.3945906830455
157,30.9949130549172
158,32.8498269483077
159,33.2927010282361
160,23.6445665593143
161,26.7657266350608
162,26.9488982384291
163,28.3945906830455
164,30.9949130549172
165,32.8498269483077
166,33.2927010282361
167,23.6445665593143
168,26.7657266350608
169,26.9488982384291
170,28.3945906830455
171,30.9949130549172
172,32.8498269483077
173,33.2927010282361
174,23.6445665593143
175,26.7657266350608
176,26.9488982384291
177,28.3945906830455
178,30.9949130549172
179,32.8498269483077
180,16.5773697365662
181,18.7223727520895
182,18.757022937318
183,19.8366143543771
184,21.7844804606153
185,23.4638913745928
186,23.7473778879103
187,16.5773697365662
188,18.7223727520895
189,18.757022937318
190,19.8366143543771
191,21.7844804606153
192,23.4638913745928
193,23.7473778879103
194,16.5773697365662
195,18.7223727520895
196,18.757022937318
197,19.8366143543771
198,21.7844804606153
199,23.4638913745928
200,23.7473778879103
201,16.5773697365662
202,18.7223727520895
203,18.757022937318
204,19.8366143543771
205,21.7844804606153
206,23.4638913745928
207,23.7473778879103
208,16.5773697365662
209,18.7223727520895
210,18.757022937318
211,21.8771029651385
212,23.4301486284375
213,25.7156003258955
214,26.167844016099
215,17.6620120047997
216,20.7069074017604
217,20.8170343669267
218,21.8771029651385
219,23.4301486284375
220,25.7156003258955
221,26.167844016099
222,17.6620120047997
223,20.7069074017604
224,20.8170343669267
225,21.8771029651385
226,23.4301486284375
227,25.7156003258955
228,26.167844016099
229,17.6620120047997
230,20.7069074017604
231,20.8170343669267
232,21.8771029651385
233,23.4301486284375
234,25.7156003258955
235,26.167844016099
236,17.6620120047997
237,20.7069074017604
238,20.8170343669267
239,25.1657785092259
240,27.0054082706326
241,29.5447474730338
242,29.8709027620464
243,20.6344526556493
244,24.0120509135749
245,24.3266620120299
246,25.1657785092259
247,27.0054082706326
248,29.5447474730338
249,29.8709027620464
250,20.6344526556493
251,24.0120509135749
252,24.3266620120299
253,25.1657785092259
254,27.0054082706326
255,29.5447474730338
256,29.8709027620464
257,20.6344526556493
258,24.0120509135749
259,24.3266620120299
260,25.1657785092259
261,27.0054082706326
262,29.5447474730338
263,29.8709027620464
264,20.6344526556493
265,24.0120509135749
266,24.3266620120299
267,25.1657785092259
268,27.0054082706326
269,29.5447474730338
270,14.7130946128394
271,16.3503420156343
272,16.6911108606988
273,17.6263427507
274,19.6352722779096
275,19.9492318165504
276,20.8276928730111
277,14.7130946128394
278,16.3503420156343
279,16.6911108606988
280,17.6263427507
281,19.6352722779096
282,19.9492318165504
283,20.8276928730111
284,14.7130946128394
285,16.3503420156343
286,16.6911108606988
287,17.6263427507
288,19.6352722779096
289,19.9492318165504
290,20.8276928730111
291,14.7130946128394
292,16.3503420156343
293,16.6911108606988
294,17.6263427507
295,19.6352722779096
296,19.9492318165504
297,20.8276928730111
298,14.7130946128394
299,16.3503420156343
300,16.6911108606988
301,19.5133791927707
302,21.1274892593255
303,22.0474895814469
304,23.0947078147936
305,15.6442861858089
306,18.181430881464
307,18.5976789621777
308,19.5133791927707
309,21.1274892593255
310,22.0474895814469
311,23.0947078147936
312,15.6442861858089
313,18.181430881464
314,18.5976789621777
315,19.5133791927707
316,21.1274892593255
317,22.0474895814469
318,23.0947078147936
319,15.6442861858089
320,18.181430881464
321,18.5976789621777
322,19.5133791927707
323,21.1274892593255
324,22.0474895814469
325,23.0947078147936
326,15.6442861858089
327,18.181430881464
328,18.5976789621777
329,22.8472781350667
330,24.7479722997292
331,25.9218601267938
332,26.8429899589496
333,18.661951708294
334,21.5317987737717
335,22.1525309877741
336,22.8472781350667
337,24.7479722997292
338,25.9218601267938
339,26.8429899589496
340,18.661951708294
341,21.5317987737717
342,22.1525309877741
343,22.8472781350667
344,24.7479722997292
345,25.9218601267938
346,26.8429899589496
347,18.661951708294
348,21.5317987737717
349,22.1525309877741
350,22.8472781350667
351,24.7479722997292
352,25.9218601267938
353,26.8429899589496
354,18.661951708294
355,21.5317987737717
356,22.1525309877741
357,22.8472781350667
358,24.7479722997292
359,25.9218601267938
360,10.9349589583552
361,12.063088356525
362,12.2500940320955
363,12.7074761026616
364,14.3731939682152
365,14.8801109889335
366,15.4401456949658
367,10.9349589583552
368,12.063088356525
369,12.2500940320955
370,12.7074761026616
371,14.3731939682152
372,14.8801109889335
373,15.4401456949658
374,10.9349589583552
375,12.063088356525
376,12.2500940320955
377,12.7074761026616
378,14.3731939682152
379,14.8801109889335
380,15.4401456949658
381,10.9349589583552
382,12.063088356525
383,12.2500940320955
384,12.7074761026616
385,14.3731939682152
386,14.8801109889335
387,15.4401456949658
388,10.9349589583552
389,12.063088356525
390,12.2500940320955
391,14.5809222846796
392,15.8518192161517
393,16.9647765292082
394,17.6935664475574
395,11.8525573244184
396,13.8805800863102
397,14.1430625418185
398,14.5809222846796
399,15.8518192161517
400,16.9647765292082
401,17.6935664475574
402,11.8525573244184
403,13.8805800863102
404,14.1430625418185
405,14.5809222846796
406,15.8518192161517
407,16.9647765292082
408,17.6935664475574
409,11.8525573244184
410,13.8805800863102
411,14.1430625418185
412,14.5809222846796
413,15.8518192161517
414,16.9647765292082
415,17.6935664475574
416,11.8525573244184
417,13.8805800863102
418,14.1430625418185
419,16.6454105641317
420,18.202892575996
421,19.5697383762802
422,20.1724398934387
423,13.6008072726369
424,15.9615353512049
425,16.4285014488596
426,16.6454105641317
427,18.202892575996
428,19.5697383762802
429,20.1724398934387
430,13.6008072726369
431,15.9615353512049
432,16.4285014488596
433,16.6454105641317
434,18.202892575996
435,19.5697383762802
436,20.1724398934387
437,13.6008072726369
438,15.9615353512049
439,16.4285014488596
440,16.6454105641317
441,18.202892575996
442,19.5697383762802
443,20.1724398934387
444,13.6008072726369
445,15.9615353512049
446,16.4285014488596
447,16.6454105641317
448,18.202892575996
449,19.5697383762802
450,10.7826682462329
451,11.7875542615131
452,12.127719216907
453,12.6210829635837
454,14.2403651870618
455,14.741930335169
456,15.3019650412013
457,10.7826682462329
458,11.7875542615131
459,12.127719216907
460,12.6210829635837
461,14.2403651870618
462,14.741930335169
463,15.3019650412013
464,10.7826682462329
465,11.7875542615131
466,12.127719216907
467,12.6210829635837
468,14.2403651870618
469,14.741930335169
470,15.3019650412013
471,10.7826682462329
472,11.7875542615131
473,12.127719216907
474,12.6210829635837
475,14.2403651870618
476,14.741930335169
477,15.3019650412013
478,10.7826682462329
479,11.7875542615131
480,12.127719216907
481,14.5241661437782
482,15.7486274331749
483,16.8562318913357
484,17.5850208274004
485,11.7299036104726
486,13.6346829894749
487,14.0503247248066
488,14.5241661437782
489,15.7486274331749
490,16.8562318913357
491,17.5850208274004
492,11.7299036104726
493,13.6346829894749
494,14.0503247248066
495,14.5241661437782
496,15.7486274331749
497,16.8562318913357
498,17.5850208274004
499,11.7299036104726
500,13.6346829894749
501,14.0503247248066
502,14.5241661437782
503,15.7486274331749
504,16.8562318913357
505,17.5850208274004
506,11.7299036104726
507,13.6346829894749
508,14.0503247248066
509,16.7368335204059
510,18.2478793990525
511,19.6093733267256
512,20.2120748438841
513,13.6263341292935
514,15.863818824972
515,16.4839432201655
516,16.7368335204059
517,18.2478793990525
518,19.6093733267256
519,20.2120748438841
520,13.6263341292935
521,15.863818824972
522,16.4839432201655
523,16.7368335204059
524,18.2478793990525
525,19.6093733267256
526,20.2120748438841
527,13.6263341292935
528,15.863818824972
529,16.4839432201655
530,16.7368335204059
531,18.2478793990525
532,19.6093733267256
533,20.2120748438841
534,13.6263341292935
535,15.863818824972
536,16.4839432201655
537,16.7368335204059
538,18.2478793990525
539,19.6093733267256
540,9.56654004891047
541,10.6871383510973
542,11.2178749527709
543,11.3921641756376
544,12.8806798816799
545,13.3607014899956
546,14.119806612491
547,9.56654004891047
548,10.6871383510973
549,11.2178749527709
550,11.3921641756376
551,12.8806798816799
552,13.3607014899956
553,14.119806612491
554,9.56654004891047
555,10.6871383510973
556,11.2178749527709
557,11.3921641756376
558,12.8806798816799
559,13.3607014899956
560,14.119806612491
561,9.56654004891047
562,10.6871383510973
563,11.2178749527709
564,11.3921641756376
565,12.8806798816799
566,13.3607014899956
567,14.119806612491
568,9.56654004891047
569,10.6871383510973
570,11.2178749527709
571,13.3328756623454
572,14.426569943164
573,15.5126333172447
574,16.4404956166261
575,10.5514027373789
576,12.5718948944302
577,13.1781082760414
578,13.3328756623454
579,14.426569943164
580,15.5126333172447
581,16.4404956166261
582,10.5514027373789
583,12.5718948944302
584,13.1781082760414
585,13.3328756623454
586,14.426569943164
587,15.5126333172447
588,16.4404956166261
589,10.5514027373789
590,12.5718948944302
591,13.1781082760414
592,13.3328756623454
593,14.426569943164
594,15.5126333172447
595,16.4404956166261
596,10.5514027373789
597,12.5718948944302
598,13.1781082760414
599,15.4419879497989
600,16.8222663287252
601,18.1622221191718
602,18.9639960173624
603,12.3442781670256
604,14.6974756407531
605,15.508173155653
606,15.4419879497989
607,16.8222663287252
608,18.1622221191718
609,18.9639960173624
610,12.3442781670256
611,14.6974756407531
612,15.508173155653
613,15.4419879497989
614,16.8222663287252
615,18.1622221191718
616,18.9639960173624
617,12.3442781670256
618,14.6974756407531
619,15.508173155653
620,15.4419879497989
621,16.8222663287252
622,18.1622221191718
623,18.9639960173624
624,12.3442781670256
625,14.6974756407531
626,15.508173155653
627,15.4419879497989
628,16.8222663287252
629,18.1622221191718
630,16.9768529989687
631,19.358068694111
632,19.2341928661054
633,19.9349415206299
634,22.8719743489182
635,23.6420163920411
636,25.2298386163446
637,16.9768529989687
638,19.358068694111
639,19.2341928661054
640,19.9349415206299
641,22.8719743489182
642,23.6420163920411
643,25.2298386163446
644,16.9768529989687
645,19.358068694111
646,19.2341928661054
647,19.9349415206299
648,22.8719743489182
649,23.6420163920411
650,25.2298386163446
651,16.9768529989687
652,19.358068694111
653,19.2341928661054
654,19.9349415206299
655,22.8719743489182
656,23.6420163920411
657,25.2298386163446
658,16.9768529989687
659,19.358068694111
660,19.2341928661054
661,22.8530167113887
662,25.2634707180826
663,26.7713129056257
664,28.5278913245307
665,18.8073244508289
666,22.0562854928455
667,22.0078864447776
668,22.8530167113887
669,25.2634707180826
670,26.7713129056257
671,28.5278913245307
672,18.8073244508289
673,22.0562854928455
674,22.0078864447776
675,22.8530167113887
676,25.2634707180826
677,26.7713129056257
678,28.5278913245307
679,18.8073244508289
680,22.0562854928455
681,22.0078864447776
682,22.8530167113887
683,25.2634707180826
684,26.7713129056257
685,28.5278913245307
686,18.8073244508289
687,22.0562854928455
688,22.0078864447776
689,26.8579740066409
690,29.5550111291579
691,31.3167408216442
692,32.947231821643
693,22.4960439059897
694,26.0777117381094
695,26.2337958410456
696,26.8579740066409
697,29.5550111291579
698,31.3167408216442
699,32.947231821643
700,22.4960439059897
701,26.0777117381094
702,26.2337958410456
703,26.8579740066409
704,29.5550111291579
705,31.3167408216442
706,32.947231821643
707,22.4960439059897
708,26.0777117381094
709,26.2337958410456
710,26.8579740066409
711,29.5550111291579
712,31.3167408216442
713,32.947231821643
714,22.4960439059897
715,26.0777117381094
716,26.2337958410456
717,26.8579740066409
718,29.5550111291579
719,31.3167408216442
720,14.9113394738325
721,17.2542471421745
722,16.9640297735562
723,17.6740407095676
724,20.0596984068882
725,20.8392468750794
726,21.6619358867119
727,14.9113394738325
728,17.2542471421745
729,16.9640297735562
730,17.6740407095676
731,20.0596984068882
732,20.8392468750794
733,21.6619358867119
734,14.9113394738325
735,17.2542471421745
736,16.9640297735562
737,17.6740407095676
738,20.0596984068882
739,20.8392468750794
740,21.6619358867119
741,14.9113394738325
742,17.2542471421745
743,16.9640297735562
744,17.6740407095676
745,20.0596984068882
746,20.8392468750794
747,21.6619358867119
748,14.9113394738325
749,17.2542471421745
750,16.9640297735562
751,19.6563931044248
752,21.6472303588062
753,23.032819610478
754,24.0242657989964
755,15.9378450350195
756,19.1806475405104
757,18.9659148101062
758,19.6563931044248
759,21.6472303588062
760,23.032819610478
761,24.0242657989964
762,15.9378450350195
763,19.1806475405104
764,18.9659148101062
765,19.6563931044248
766,21.6472303588062
767,23.032819610478
768,24.0242657989964
769,15.9378450350195
770,19.1806475405104
771,18.9659148101062
772,19.6563931044248
773,21.6472303588062
774,23.032819610478
775,24.0242657989964
776,15.9378450350195
777,19.1806475405104
778,18.9659148101062
779,23.0735406001602
780,25.2534213194264
781,27.4764696993347
782,28.3418274866623
783,18.9412184777211
784,22.614263003973
785,22.6040144068575
786,23.0735406001602
787,25.2534213194264
788,27.4764696993347
789,28.3418274866623
790,18.9412184777211
791,22.614263003973
792,22.6040144068575
793,23.0735406001602
794,25.2534213194264
795,27.4764696993347
796,28.3418274866623
797,18.9412184777211
798,22.614263003973
799,22.6040144068575
800,23.0735406001602
801,25.2534213194264
802,27.4764696993347
803,28.3418274866623
804,18.9412184777211
805,22.614263003973
806,22.6040144068575
807,23.0735406001602
808,25.2534213194264
809,27.4764696993347
810,15.8072100641263
811,18.2952685246858
812,18.1804793176886
813,18.9698929188681
814,21.2007024248242
815,22.1895917114768
816,23.4757197535014
817,15.8072100641263
818,18.2952685246858
819,18.1804793176886
820,18.9698929188681
821,21.2007024248242
822,22.1895917114768
823,23.4757197535014
824,15.8072100641263
825,18.2952685246858
826,18.1804793176886
827,18.9698929188681
828,21.2007024248242
829,22.1895917114768
830,23.4757197535014
831,15.8072100641263
832,18.2952685246858
833,18.1804793176886
834,18.9698929188681
835,21.2007024248242
836,22.1895917114768
837,23.4757197535014
838,15.8072100641263
839,18.2952685246858
840,18.1804793176886
841,21.2568045097149
842,23.0927925904471
843,24.6877236428648
844,26.1426078794909
845,17.1382753124451
846,20.526224189873
847,20.4869117628135
848,21.2568045097149
849,23.0927925904471
850,24.6877236428648
851,26.1426078794909
852,17.1382753124451
853,20.526224189873
854,20.4869117628135
855,21.2568045097149
856,23.0927925904471
857,24.6877236428648
858,26.1426078794909
859,17.1382753124451
860,20.526224189873
861,20.4869117628135
862,21.2568045097149
863,23.0927925904471
864,24.6877236428648
865,26.1426078794909
866,17.1382753124451
867,20.526224189873
868,20.4869117628135
869,24.4386141156305
870,26.4636476258166
871,28.8960368241862
872,30.2248326596214
873,19.9063093919001
874,23.7245037280848
875,23.8896744520295
876,24.4386141156305
877,26.4636476258166
878,28.8960368241862
879,30.2248326596214
880,19.9063093919001
881,23.7245037280848
882,23.8896744520295
883,24.4386141156305
884,26.4636476258166
885,28.8960368241862
886,30.2248326596214
887,19.9063093919001
888,23.7245037280848
889,23.8896744520295
890,24.4386141156305
891,26.4636476258166
892,28.8960368241862
893,30.2248326596214
894,19.9063093919001
895,23.7245037280848
896,23.8896744520295
897,24.4386141156305
898,26.4636476258166
899,28.8960368241862
900,30.7132981523998
901,37.3423985928763
902,36.9092823743735
903,40.3080056982004
904,43.1235242672697
905,45.361427416072
906,49.1044922961442
907,30.7132981523998
908,37.3423985928763
909,36.9092823743735
910,40.3080056982004
911,43.1235242672697
912,45.361427416072
913,49.1044922961442
914,30.7132981523998
915,37.3423985928763
916,36.9092823743735
917,40.3080056982004
918,43.1235242672697
919,45.361427416072
920,49.1044922961442
921,30.7132981523998
922,37.3423985928763
923,36.9092823743735
924,40.3080056982004
925,43.1235242672697
926,45.361427416072
927,49.1044922961442
928,30.7132981523998
929,37.3423985928763
930,36.9092823743735
931,46.3255654115653
932,49.3839804176308
933,52.2956848515281
934,55.6528958559527
935,36.2857867874493
936,42.8228366072883
937,42.0778094310033
938,46.3255654115653
939,49.3839804176308
940,52.2956848515281
941,55.6528958559527
942,36.2857867874493
943,42.8228366072883
944,42.0778094310033
945,46.3255654115653
946,49.3839804176308
947,52.2956848515281
948,55.6528958559527
949,36.2857867874493
950,42.8228366072883
951,42.0778094310033
952,46.3255654115653
953,49.3839804176308
954,52.2956848515281
955,55.6528958559527
956,36.2857867874493
957,42.8228366072883
958,42.0778094310033
959,54.3691932671507
960,58.4967819309961
961,61.7560714879357
962,65.7230992129142
963,43.509798478215
964,50.5990263967285
965,50.5361011247616
966,54.3691932671507
967,58.4967819309961
968,61.7560714879357
969,65.7230992129142
970,43.509798478215
971,50.5990263967285
972,50.5361011247616
973,54.3691932671507
974,58.4967819309961
975,61.7560714879357
976,65.7230992129142
977,43.509798478215
978,50.5990263967285
979,50.5361011247616
980,54.3691932671507
981,58.4967819309961
982,61.7560714879357
983,65.7230992129142
984,43.509798478215
985,50.5990263967285
986,50.5361011247616
987,54.3691932671507
988,58.4967819309961
989,61.7560714879357
990,44.1975370127056
991,54.2005646348941
992,53.2508408998163
993,58.5486589304781
994,61.7194563305933
995,64.5726374116045
996,70.51413461337
997,44.1975370127056
998,54.2005646348941
999,53.2508408998163
1000,58.5486589304781
1001,61.7194563305933
1002,64.5726374116045
1003,70.51413461337
1004,44.1975370127056
1005,54.2005646348941
1006,53.2508408998163
1007,58.5486589304781
1008,61.7194563305933
1009,64.5726374116045
1010,70.51413461337
1011,44.1975370127056
1012,54.2005646348941
1013,53.2508408998163
1014,58.5486589304781
1015,61.7194563305933
1016,64.5726374116045
1017,70.51413461337
1018,44.1975370127056
1019,54.2005646348941
1020,53.2508408998163
1021,66.3617541292207
1022,69.8731652680551
1023,73.4709029248868
1024,78.858067764849
1025,51.5655513102874
1026,61.4765322409767
1027,60.2148916544094
1028,66.3617541292207
1029,69.8731652680551
1030,73.4709029248868
1031,78.858067764849
1032,51.5655513102874
1033,61.4765322409767
1034,60.2148916544094
1035,66.3617541292207
1036,69.8731652680551
1037,73.4709029248868
1038,78.858067764849
1039,51.5655513102874
1040,61.4765322409767
1041,60.2148916544094
1042,66.3617541292207
1043,69.8731652680551
1044,73.4709029248868
1045,78.858067764849
1046,51.5655513102874
1047,61.4765322409767
1048,60.2148916544094
1049,77.4034009429055
1050,81.9354106085593
1051,85.8807314238643
1052,91.8974833798822
1053,61.7390068281921
1054,72.2507547404999
1055,71.6424152519302
1056,77.4034009429055
1057,81.9354106085593
1058,85.8807314238643
1059,91.8974833798822
1060,61.7390068281921
1061,72.2507547404999
1062,71.6424152519302
1063,77.4034009429055
1064,81.9354106085593
1065,85.8807314238643
1066,91.8974833798822
1067,61.7390068281921
1068,72.2507547404999
1069,71.6424152519302
1070,77.4034009429055
1071,81.9354106085593
1072,85.8807314238643
1073,91.8974833798822
1074,61.7390068281921
1075,72.2507547404999
1076,71.6424152519302
1077,77.4034009429055
1078,81.9354106085593
1079,85.8807314238643
1080,39.0568133648928
1081,48.5092921553712
1082,47.0440635820149
1083,52.046104396933
1084,54.9404814094414
1085,57.7257845415234
1086,62.3862504739878
1087,39.0568133648928
1088,48.5092921553712
1089,47.0440635820149
1090,52.046104396933
1091,54.9404814094414
1092,57.7257845415234
1093,62.3862504739878
1094,39.0568133648928
1095,48.5092921553712
1096,47.0440635820149
1097,52.046104396933
1098,54.9404814094414
1099,57.7257845415234
1100,62.3862504739878
1101,39.0568133648928
1102,48.5092921553712
1103,47.0440635820149
1104,52.046104396933
1105,54.9404814094414
1106,57.7257845415234
1107,62.3862504739878
1108,39.0568133648928
1109,48.5092921553712
1110,47.0440635820149
1111,59.2199563607509
1112,62.4549667576694
1113,65.9505600391171
1114,70.1401736065991
1115,45.8348313955906
1116,55.1460224202362
1117,53.3688809245286
1118,59.2199563607509
1119,62.4549667576694
1120,65.9505600391171
1121,70.1401736065991
1122,45.8348313955906
1123,55.1460224202362
1124,53.3688809245286
1125,59.2199563607509
1126,62.4549667576694
1127,65.9505600391171
1128,70.1401736065991
1129,45.8348313955906
1130,55.1460224202362
1131,53.3688809245286
1132,59.2199563607509
1133,62.4549667576694
1134,65.9505600391171
1135,70.1401736065991
1136,45.8348313955906
1137,55.1460224202362
1138,53.3688809245286
1139,69.6903323094283
1140,73.2550881347644
1141,77.5239669149614
1142,82.3485339673953
1143,54.7461708083624
1144,64.6671482064177
1145,63.5433117378459
1146,69.6903323094283
1147,73.2550881347644
1148,77.5239669149614
1149,82.3485339673953
1150,54.7461708083624
1151,64.6671482064177
1152,63.5433117378459
1153,69.6903323094283
1154,73.2550881347644
1155,77.5239669149614
1156,82.3485339673953
1157,54.7461708083624
1158,64.6671482064177
1159,63.5433117378459
1160,69.6903323094283
1161,73.2550881347644
1162,77.5239669149614
1163,82.3485339673953
1164,54.7461708083624
1165,64.6671482064177
1166,63.5433117378459
1167,69.6903323094283
1168,73.2550881347644
1169,77.5239669149614
1170,36.6375625422882
1171,44.3338987655148
1172,43.131335753716
1173,47.9066321395635
1174,50.7943072790905
1175,53.2691621709916
1176,57.2554296784933
1177,36.6375625422882
1178,44.3338987655148
1179,43.131335753716
1180,47.9066321395635
1181,50.7943072790905
1182,53.2691621709916
1183,57.2554296784933
1184,36.6375625422882
1185,44.3338987655148
1186,43.131335753716
1187,47.9066321395635
1188,50.7943072790905
1189,53.2691621709916
1190,57.2554296784933
1191,36.6375625422882
1192,44.3338987655148
1193,43.131335753716
1194,47.9066321395635
1195,50.7943072790905
1196,53.2691621709916
1197,57.2554296784933
1198,36.6375625422882
1199,44.3338987655148
1200,43.131335753716
1201,54.440281268712
1202,57.6685858635109
1203,60.8537289402086
1204,64.3691558701425
1205,42.7753738091784
1206,50.3304242311414
1207,48.8159502615604
1208,54.440281268712
1209,57.6685858635109
1210,60.8537289402086
1211,64.3691558701425
1212,42.7753738091784
1213,50.3304242311414
1214,48.8159502615604
1215,54.440281268712
1216,57.6685858635109
1217,60.8537289402086
1218,64.3691558701425
1219,42.7753738091784
1220,50.3304242311414
1221,48.8159502615604
1222,54.440281268712
1223,57.6685858635109
1224,60.8537289402086
1225,64.3691558701425
1226,42.7753738091784
1227,50.3304242311414
1228,48.8159502615604
1229,63.4112865318842
1230,66.969342448808
1231,70.927771024255
1232,75.0781396517262
1233,50.1873484301523
1234,58.352185225525
1235,57.4910162830797
1236,63.4112865318842
1237,66.969342448808
1238,70.927771024255
1239,75.0781396517262
1240,50.1873484301523
1241,58.352185225525
1242,57.4910162830797
1243,63.4112865318842
1244,66.969342448808
1245,70.927771024255
1246,75.0781396517262
1247,50.1873484301523
1248,58.352185225525
1249,57.4910162830797
1250,63.4112865318842
1251,66.969342448808
1252,70.927771024255
1253,75.0781396517262
1254,50.1873484301523
1255,58.352185225525
1256,57.4910162830797
1257,63.4112865318842
1258,66.969342448808
1259,70.927771024255
1260,25.9806428356448
1261,32.2644789500267
1262,31.2368830486054
1263,34.3362424202244
1264,36.6854749579277
1265,37.9703257505968
1266,41.2710776962706
1267,25.9806428356448
1268,32.2644789500267
1269,31.2368830486054
1270,34.3362424202244
1271,36.6854749579277
1272,37.9703257505968
1273,41.2710776962706
1274,25.9806428356448
1275,32.2644789500267
1276,31.2368830486054
1277,34.3362424202244
1278,36.6854749579277
1279,37.9703257505968
1280,41.2710776962706
1281,25.9806428356448
1282,32.2644789500267
1283,31.2368830486054
1284,34.3362424202244
1285,36.6854749579277
1286,37.9703257505968
1287,41.2710776962706
1288,25.9806428356448
1289,32.2644789500267
1290,31.2368830486054
1291,39.6725079381065
1292,42.3032530006945
1293,44.3575108731166
1294,47.1874222412224
1295,30.9210685266995
1296,37.0636227689561
1297,35.7241198388907
1298,39.6725079381065
1299,42.3032530006945
1300,44.3575108731166
1301,47.1874222412224
1302,30.9210685266995
1303,37.0636227689561
1304,35.7241198388907
1305,39.6725079381065
1306,42.3032530006945
1307,44.3575108731166
1308,47.1874222412224
1309,30.9210685266995
1310,37.0636227689561
1311,35.7241198388907
1312,39.6725079381065
1313,42.3032530006945
1314,44.3575108731166
1315,47.1874222412224
1316,30.9210685266995
1317,37.0636227689561
1318,35.7241198388907
1319,47.0511875929148
1320,50.6486989981752
1321,52.9418586367987
1322,56.4067274189946
1323,37.4801251487258
1324,44.1259909533256
1325,43.4397930503961
1326,47.0511875929148
1327,50.6486989981752
1328,52.9418586367987
1329,56.4067274189946
1330,37.4801251487258
1331,44.1259909533256
1332,43.4397930503961
1333,47.0511875929148
1334,50.6486989981752
1335,52.9418586367987
1336,56.4067274189946
1337,37.4801251487258
1338,44.1259909533256
1339,43.4397930503961
1340,47.0511875929148
1341,50.6486989981752
1342,52.9418586367987
1343,56.4067274189946
1344,37.4801251487258
1345,44.1259909533256
1346,43.4397930503961
1347,47.0511875929148
1348,50.6486989981752
1349,52.9418586367987
1350,26.0376124171174
1351,32.3238216966083
1352,31.367277605024
1353,34.2421157377463
1354,36.7764015501864
1355,37.6577122597338
1356,41.0362726620106
1357,26.0376124171174
1358,32.3238216966083
1359,31.367277605024
1360,34.2421157377463
1361,36.7764015501864
1362,37.6577122597338
1363,41.0362726620106
1364,26.0376124171174
1365,32.3238216966083
1366,31.367277605024
1367,34.2421157377463
1368,36.7764015501864
1369,37.6577122597338
1370,41.0362726620106
1371,26.0376124171174
1372,32.3238216966083
1373,31.367277605024
